model_key,country,narrator_role,axis,female,male,daughter_son_entropy_gap
ollama-llama32-1b,France,Teacher,role,,1.0,
ollama-llama32-1b,Germany,Father,direct_marker,,0.8868595071429147,
ollama-llama32-1b,Germany,Father,domain,,1.0,
ollama-llama32-1b,Germany,Father,role,,0.972321137131041,
ollama-llama32-1b,Germany,Grandfather,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Germany,Mother,role,1.0,,
ollama-llama32-1b,Germany,Nanny,role,,1.0,
ollama-llama32-1b,Germany,Older Sister,role,1.0,,
ollama-llama32-1b,Ghana,Aunt,role,,0.9999999999999998,
ollama-llama32-1b,Ghana,Family Doctor,role,1.0,1.0,0.0
ollama-llama32-1b,Ghana,Mother,role,1.0,1.0000000000000002,2.220446049250313e-16
ollama-llama32-1b,Ghana,Nanny,role,,1.0000000000000002,
ollama-llama32-1b,Ghana,Older Brother,direct_marker,,0.8071654175796328,
ollama-llama32-1b,Ghana,Older Brother,role,,0.983034509939844,
ollama-llama32-1b,Ghana,Older Sister,direct_marker,0.7814033158465872,,
ollama-llama32-1b,Ghana,Older Sister,domain,0.8649735207179272,,
ollama-llama32-1b,Ghana,Older Sister,role,0.9525861985566405,,
ollama-llama32-1b,Ghana,Teacher,role,1.0,,
ollama-llama32-1b,Ghana,Uncle,role,,1.0,
ollama-llama32-1b,Greece,Aunt,direct_marker,0.946394630357186,0.5032583347756457,-0.4431362955815402
ollama-llama32-1b,Greece,Aunt,domain,1.0,1.0,0.0
ollama-llama32-1b,Greece,Aunt,role,0.9710459299447973,0.9902871167541443,0.019241186809346944
ollama-llama32-1b,Greece,Cousin,role,,1.0,
ollama-llama32-1b,Greece,Family Doctor,role,,0.9999999999999998,
ollama-llama32-1b,Greece,Father,direct_marker,,0.7298466991620974,
ollama-llama32-1b,Greece,Father,domain,,0.9182958340544894,
ollama-llama32-1b,Greece,Father,role,,0.9726693286359419,
ollama-llama32-1b,Greece,Grandfather,direct_marker,,0.72483409150576,
ollama-llama32-1b,Greece,Grandfather,role,,0.9528523852134648,
ollama-llama32-1b,Greece,Grandmother,direct_marker,0.9431887805255734,0.9115339911368306,-0.03165478938874278
ollama-llama32-1b,Greece,Grandmother,domain,,1.0,
ollama-llama32-1b,Greece,Grandmother,role,0.9580825804866169,0.9839668887747173,0.0258843082881004
ollama-llama32-1b,Greece,Mother,direct_marker,,0.9350438661585583,
ollama-llama32-1b,Greece,Mother,domain,,0.9609640474436812,
ollama-llama32-1b,Greece,Mother,role,1.0,0.9721183686243967,-0.02788163137560329
ollama-llama32-1b,Greece,Older Brother,direct_marker,,0.8387869815263914,
ollama-llama32-1b,Greece,Older Brother,role,,0.9720819567247931,
ollama-llama32-1b,Greece,Older Sister,direct_marker,,0.8342022886441013,
ollama-llama32-1b,Greece,Older Sister,role,,0.9877523917548534,
ollama-llama32-1b,Greece,Uncle,direct_marker,,0.7814033158465872,
ollama-llama32-1b,Greece,Uncle,domain,,1.0,
ollama-llama32-1b,Greece,Uncle,role,,0.970127435900419,
ollama-llama32-1b,India,Aunt,role,,1.0,
ollama-llama32-1b,India,Family Doctor,role,,1.0,
ollama-llama32-1b,India,Father,direct_marker,,1.0,
ollama-llama32-1b,India,Father,role,,1.0,
ollama-llama32-1b,India,Mother,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,India,Nanny,role,,1.0,
ollama-llama32-1b,Indonesia,Aunt,role,,1.0,
ollama-llama32-1b,Indonesia,Cousin,direct_marker,,0.8868595071429147,
ollama-llama32-1b,Indonesia,Cousin,role,,0.9774010176179844,
ollama-llama32-1b,Indonesia,Family Doctor,role,,1.0,
ollama-llama32-1b,Indonesia,Father,role,1.0000000000000002,0.9999999999999998,-4.440892098500626e-16
ollama-llama32-1b,Indonesia,Mother,role,,1.0,
ollama-llama32-1b,Indonesia,Older Sister,direct_marker,0.9232196723355077,,
ollama-llama32-1b,Indonesia,Older Sister,domain,0.9999999999999998,,
ollama-llama32-1b,Indonesia,Older Sister,role,0.9852706049876447,1.0,0.014729395012355262
ollama-llama32-1b,Indonesia,Teacher,role,,1.0,
ollama-llama32-1b,Indonesia,Uncle,direct_marker,,0.9431887805255734,
ollama-llama32-1b,Indonesia,Uncle,role,1.0,0.9737344293735188,-0.02626557062648116
ollama-llama32-1b,Iran,Aunt,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Iran,Family Doctor,role,1.0,,
ollama-llama32-1b,Iran,Father,role,0.9999999999999998,,
ollama-llama32-1b,Iran,Grandfather,role,,0.9999999999999998,
ollama-llama32-1b,Iran,Grandmother,role,1.0,1.0,0.0
ollama-llama32-1b,Iran,Mother,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Iran,Nanny,role,,0.9999999999999998,
ollama-llama32-1b,Iran,Older Brother,role,,1.0,
ollama-llama32-1b,Iran,Teacher,role,1.0,,
ollama-llama32-1b,Iran,Uncle,role,1.0,,
ollama-llama32-1b,Italy,Cousin,direct_marker,,0.8071654175796328,
ollama-llama32-1b,Italy,Cousin,role,,0.9884897434514175,
ollama-llama32-1b,Italy,Family Doctor,role,1.0,,
ollama-llama32-1b,Italy,Mother,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Italy,Nanny,role,,0.9999999999999998,
ollama-llama32-1b,Italy,Older Brother,direct_marker,,0.8071654175796328,
ollama-llama32-1b,Italy,Older Brother,role,,0.9699160012256487,
ollama-llama32-1b,Italy,Older Sister,role,,1.0,
ollama-llama32-1b,Italy,Uncle,role,1.0,,
ollama-llama32-1b,Japan,Aunt,role,1.0,1.0,0.0
ollama-llama32-1b,Japan,Cousin,direct_marker,0.860964047443681,0.914100892018565,0.05313684457488399
ollama-llama32-1b,Japan,Cousin,role,0.9698238088330497,0.9526573636515288,-0.017166445181520995
ollama-llama32-1b,Japan,Family Doctor,role,,0.9999999999999998,
ollama-llama32-1b,Japan,Father,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,Japan,Grandfather,role,,1.0,
ollama-llama32-1b,Japan,Grandmother,role,,1.0,
ollama-llama32-1b,Japan,Mother,role,,0.9999999999999998,
ollama-llama32-1b,Japan,Nanny,role,,1.0,
ollama-llama32-1b,Japan,Older Sister,role,1.0,,
ollama-llama32-1b,Japan,Teacher,role,1.0,,
ollama-llama32-1b,Japan,Uncle,direct_marker,0.8586727110732548,,
ollama-llama32-1b,Japan,Uncle,role,0.9629910744241625,1.0,0.03700892557583746
ollama-llama32-1b,Kenya,Aunt,role,,0.9999999999999998,
ollama-llama32-1b,Kenya,Cousin,direct_marker,0.8735835986534669,0.8560873938623892,-0.01749620479107772
ollama-llama32-1b,Kenya,Cousin,domain,0.8322488896002306,1.0,0.16775111039976942
ollama-llama32-1b,Kenya,Cousin,role,0.9598865635618922,0.98929725585177,0.029410692289877804
ollama-llama32-1b,Kenya,Father,role,1.0,1.0,0.0
ollama-llama32-1b,Kenya,Grandfather,role,,0.9999999999999998,
ollama-llama32-1b,Kenya,Grandmother,direct_marker,0.8868595071429147,,
ollama-llama32-1b,Kenya,Grandmother,domain,1.0,,
ollama-llama32-1b,Kenya,Grandmother,role,0.9582563548041247,,
ollama-llama32-1b,Kenya,Nanny,direct_marker,0.9801500856796055,,
ollama-llama32-1b,Kenya,Nanny,domain,1.0,,
ollama-llama32-1b,Kenya,Nanny,role,0.9393906702789884,0.9999999999999998,0.06060932972101141
ollama-llama32-1b,Kenya,Older Brother,direct_marker,0.7514627759555522,,
ollama-llama32-1b,Kenya,Older Brother,domain,0.9609640474436812,,
ollama-llama32-1b,Kenya,Older Brother,role,0.9830054434510415,,
ollama-llama32-1b,Kenya,Older Sister,role,,0.9999999999999998,
ollama-llama32-1b,Kenya,Teacher,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Mexico,Aunt,direct_marker,0.8080141510844469,,
ollama-llama32-1b,Mexico,Aunt,domain,0.8112781244591328,,
ollama-llama32-1b,Mexico,Aunt,role,0.974627643962504,1.0,0.02537235603749599
ollama-llama32-1b,Mexico,Cousin,direct_marker,,0.81734542214651,
ollama-llama32-1b,Mexico,Cousin,domain,,0.9999999999999998,
ollama-llama32-1b,Mexico,Cousin,role,,0.9830054434510415,
ollama-llama32-1b,Mexico,Family Doctor,role,0.9999999999999998,,
ollama-llama32-1b,Mexico,Grandfather,direct_marker,0.7725068857142601,,
ollama-llama32-1b,Mexico,Grandfather,role,0.9813826321169241,,
ollama-llama32-1b,Mexico,Grandmother,direct_marker,,0.7544450120149421,
ollama-llama32-1b,Mexico,Grandmother,role,,0.9726693286359419,
ollama-llama32-1b,Mexico,Mother,direct_marker,0.8690746665964332,,
ollama-llama32-1b,Mexico,Mother,domain,1.0,,
ollama-llama32-1b,Mexico,Mother,role,0.9839668887747173,,
ollama-llama32-1b,Mexico,Nanny,role,,1.0,
ollama-llama32-1b,Mexico,Older Brother,direct_marker,,0.8194483718728035,
ollama-llama32-1b,Mexico,Older Brother,role,,0.9587588978885384,
ollama-llama32-1b,Mexico,Older Sister,direct_marker,0.9409583900892993,,
ollama-llama32-1b,Mexico,Older Sister,domain,0.946394630357186,,
ollama-llama32-1b,Mexico,Older Sister,role,0.9588839914580155,1.0,0.041116008541984495
ollama-llama32-1b,Mexico,Teacher,role,0.9999999999999998,0.9999999999999998,0.0
ollama-llama32-1b,Mexico,Uncle,domain,1.0,,
ollama-llama32-1b,Mexico,Uncle,role,0.946394630357186,1.0,0.05360536964281404
ollama-llama32-1b,Morocco,Aunt,role,,1.0,
ollama-llama32-1b,Morocco,Cousin,direct_marker,,0.6913698302025114,
ollama-llama32-1b,Morocco,Cousin,role,,0.9891508786354839,
ollama-llama32-1b,Morocco,Family Doctor,role,,1.0,
ollama-llama32-1b,Morocco,Grandfather,role,,1.0,
ollama-llama32-1b,Morocco,Grandmother,role,,1.0,
ollama-llama32-1b,Morocco,Mother,role,,1.0,
ollama-llama32-1b,Morocco,Nanny,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,Morocco,Older Brother,role,1.0,,
ollama-llama32-1b,Morocco,Uncle,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Nigeria,Cousin,role,,1.0,
ollama-llama32-1b,Nigeria,Father,role,,1.0,
ollama-llama32-1b,Nigeria,Grandfather,role,0.946394630357186,,
ollama-llama32-1b,Nigeria,Grandmother,role,1.0,,
ollama-llama32-1b,Nigeria,Mother,role,,0.9999999999999998,
ollama-llama32-1b,Nigeria,Nanny,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Nigeria,Older Brother,role,,0.9999999999999998,
ollama-llama32-1b,Pakistan,Aunt,direct_marker,0.8166663857315859,,
ollama-llama32-1b,Pakistan,Aunt,domain,0.9182958340544894,,
ollama-llama32-1b,Pakistan,Aunt,role,0.9790481237495696,1.0,0.02095187625043038
ollama-llama32-1b,Pakistan,Cousin,role,,1.0,
ollama-llama32-1b,Pakistan,Father,role,,0.9999999999999999,
ollama-llama32-1b,Pakistan,Grandfather,role,,1.0,
ollama-llama32-1b,Pakistan,Grandmother,role,,1.0,
ollama-llama32-1b,Pakistan,Mother,role,,1.0,
ollama-llama32-1b,Pakistan,Nanny,role,,1.0,
ollama-llama32-1b,Pakistan,Older Brother,role,1.0,,
ollama-llama32-1b,Pakistan,Older Sister,role,,0.9999999999999998,
ollama-llama32-1b,Philippines,Aunt,direct_marker,0.9999999999999998,0.8175195311866702,-0.18248046881332958
ollama-llama32-1b,Philippines,Aunt,domain,,1.0,
ollama-llama32-1b,Philippines,Aunt,role,0.9774795888896628,0.9692073875790439,-0.008272201310618899
ollama-llama32-1b,Philippines,Cousin,direct_marker,0.7974532071960978,,
ollama-llama32-1b,Philippines,Cousin,domain,1.0,,
ollama-llama32-1b,Philippines,Cousin,role,0.9934625572680481,1.0,0.006537442731951892
ollama-llama32-1b,Philippines,Grandfather,role,,1.0,
ollama-llama32-1b,Philippines,Nanny,role,,0.9999999999999998,
ollama-llama32-1b,Philippines,Older Brother,role,,1.0,
ollama-llama32-1b,Philippines,Teacher,role,1.0,,
ollama-llama32-1b,Philippines,Uncle,role,1.0,1.0,0.0
ollama-llama32-1b,Poland,Aunt,direct_marker,,0.7896900821428474,
ollama-llama32-1b,Poland,Aunt,role,1.0,0.8849767163807571,-0.11502328361924286
ollama-llama32-1b,Poland,Family Doctor,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Poland,Father,role,,0.9999999999999998,
ollama-llama32-1b,Poland,Grandfather,direct_marker,0.8636983367872396,,
ollama-llama32-1b,Poland,Grandfather,role,1.0,,
ollama-llama32-1b,Poland,Grandmother,role,,1.0,
ollama-llama32-1b,Poland,Mother,role,1.0,1.0,0.0
ollama-llama32-1b,Poland,Nanny,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Poland,Older Brother,direct_marker,,0.9162695888499092,
ollama-llama32-1b,Poland,Older Brother,role,1.0,0.9720819567247931,-0.02791804327520686
ollama-llama32-1b,Poland,Older Sister,direct_marker,0.7919799924384826,,
ollama-llama32-1b,Poland,Older Sister,role,0.9849357563894758,1.0,0.015064243610524164
ollama-llama32-1b,Poland,Teacher,role,,1.0,
ollama-llama32-1b,Russia,Aunt,role,,1.0,
ollama-llama32-1b,Russia,Cousin,role,0.9999999999999998,0.9999999999999998,0.0
ollama-llama32-1b,Russia,Family Doctor,role,,0.9999999999999998,
ollama-llama32-1b,Russia,Father,role,1.0,,
ollama-llama32-1b,Russia,Grandfather,direct_marker,0.9101415926479806,,
ollama-llama32-1b,Russia,Grandfather,domain,0.9182958340544894,,
ollama-llama32-1b,Russia,Grandfather,role,0.9813826321169241,0.9999999999999998,0.018617367883075664
ollama-llama32-1b,Russia,Grandmother,role,,1.0,
ollama-llama32-1b,Russia,Mother,role,,0.9999999999999998,
ollama-llama32-1b,Russia,Nanny,role,1.0,1.0,0.0
ollama-llama32-1b,Russia,Older Sister,role,,0.9999999999999999,
ollama-llama32-1b,Russia,Teacher,role,,0.9999999999999998,
ollama-llama32-1b,Saudi Arabia,Aunt,role,,1.0,
ollama-llama32-1b,Saudi Arabia,Cousin,role,1.0,,
ollama-llama32-1b,Saudi Arabia,Family Doctor,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Saudi Arabia,Father,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Saudi Arabia,Grandfather,role,,1.0,
ollama-llama32-1b,Saudi Arabia,Grandmother,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,Saudi Arabia,Nanny,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Saudi Arabia,Older Brother,role,,0.9999999999999998,
ollama-llama32-1b,Saudi Arabia,Teacher,role,,1.0000000000000002,
ollama-llama32-1b,South Africa,Aunt,direct_marker,0.914100892018565,,
ollama-llama32-1b,South Africa,Aunt,role,0.984814627515858,0.9999999999999998,0.015185372484141757
ollama-llama32-1b,South Africa,Cousin,direct_marker,0.8824252235446578,0.9850568223215079,0.10263159877685013
ollama-llama32-1b,South Africa,Cousin,domain,0.9999999999999998,0.8649735207179272,-0.13502647928207256
ollama-llama32-1b,South Africa,Cousin,role,0.9629825301175348,0.9884897434514175,0.025507213333882728
ollama-llama32-1b,South Africa,Family Doctor,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,South Africa,Father,role,0.9999999999999998,0.9999999999999998,0.0
ollama-llama32-1b,South Africa,Grandfather,direct_marker,,0.7854070171411122,
ollama-llama32-1b,South Africa,Grandfather,domain,,1.0,
ollama-llama32-1b,South Africa,Grandfather,role,,0.9818360172541925,
ollama-llama32-1b,South Africa,Grandmother,role,0.9999999999999998,,
ollama-llama32-1b,South Africa,Nanny,role,,0.9999999999999999,
ollama-llama32-1b,South Africa,Older Brother,direct_marker,0.8244618719363133,0.6500224216483541,-0.17443945028795915
ollama-llama32-1b,South Africa,Older Brother,domain,0.9182958340544894,,
ollama-llama32-1b,South Africa,Older Brother,role,0.9733370333443119,0.9774840422718435,0.004147008927531615
ollama-llama32-1b,South Africa,Teacher,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,South Africa,Uncle,role,1.0,0.9999999999999999,-1.1102230246251565e-16
ollama-llama32-1b,South Korea,Aunt,role,0.9999999999999999,0.9999999999999998,-1.1102230246251565e-16
ollama-llama32-1b,South Korea,Family Doctor,role,,1.0,
ollama-llama32-1b,South Korea,Father,role,1.0,1.0,0.0
ollama-llama32-1b,South Korea,Grandfather,direct_marker,0.915883001068276,0.8288713632524446,-0.08701163781583143
ollama-llama32-1b,South Korea,Grandfather,domain,0.9359446974458661,,
ollama-llama32-1b,South Korea,Grandfather,role,0.9820327661246672,0.9911230603728026,0.009090294248135455
ollama-llama32-1b,South Korea,Grandmother,direct_marker,0.9020644102085645,,
ollama-llama32-1b,South Korea,Grandmother,domain,1.0,,
ollama-llama32-1b,South Korea,Grandmother,role,0.9884897434514175,1.0,0.01151025654858251
ollama-llama32-1b,South Korea,Mother,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,South Korea,Nanny,role,,1.0,
ollama-llama32-1b,South Korea,Teacher,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,South Korea,Uncle,role,,0.9999999999999998,
ollama-llama32-1b,Spain,Aunt,direct_marker,0.92146324007577,,
ollama-llama32-1b,Spain,Aunt,domain,1.0,,
ollama-llama32-1b,Spain,Aunt,role,0.9807239409418418,,
ollama-llama32-1b,Spain,Cousin,direct_marker,,0.8469318125840968,
ollama-llama32-1b,Spain,Cousin,domain,,1.0,
ollama-llama32-1b,Spain,Cousin,role,,0.9844134140558708,
ollama-llama32-1b,Spain,Father,role,,0.946394630357186,
ollama-llama32-1b,Spain,Grandmother,direct_marker,0.9591479170272447,,
ollama-llama32-1b,Spain,Grandmother,domain,0.9999999999999998,,
ollama-llama32-1b,Spain,Grandmother,role,0.9902856496712356,,
ollama-llama32-1b,Spain,Nanny,role,,0.9999999999999998,
ollama-llama32-1b,Spain,Older Brother,direct_marker,0.8342022886441013,0.863927576327933,0.029725287683831758
ollama-llama32-1b,Spain,Older Brother,domain,,0.9182958340544894,
ollama-llama32-1b,Spain,Older Brother,role,0.9808703788407277,0.9902856496712356,0.00941527083050786
ollama-llama32-1b,Spain,Older Sister,direct_marker,0.8783471047618534,,
ollama-llama32-1b,Spain,Older Sister,role,0.9440347599237583,,
ollama-llama32-1b,Sri Lanka,Aunt,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Sri Lanka,Cousin,direct_marker,,0.75,
ollama-llama32-1b,Sri Lanka,Cousin,domain,,0.9999999999999998,
ollama-llama32-1b,Sri Lanka,Cousin,role,1.0,0.9869419906311513,-0.013058009368848711
ollama-llama32-1b,Sri Lanka,Family Doctor,role,1.0,,
ollama-llama32-1b,Sri Lanka,Grandfather,role,,1.0,
ollama-llama32-1b,Sri Lanka,Grandmother,role,,1.0,
ollama-llama32-1b,Sri Lanka,Mother,role,1.0,1.0,0.0
ollama-llama32-1b,Sri Lanka,Nanny,role,1.0,,
ollama-llama32-1b,Sri Lanka,Older Brother,direct_marker,0.8868595071429147,,
ollama-llama32-1b,Sri Lanka,Older Brother,role,0.983034509939844,1.0,0.01696549006015602
ollama-llama32-1b,Sri Lanka,Older Sister,direct_marker,,0.8359889967247164,
ollama-llama32-1b,Sri Lanka,Older Sister,domain,,0.9999999999999998,
ollama-llama32-1b,Sri Lanka,Older Sister,role,,0.9855875206580608,
ollama-llama32-1b,Sri Lanka,Uncle,role,1.0,,
ollama-llama32-1b,Thailand,Aunt,role,1.0,1.0,0.0
ollama-llama32-1b,Thailand,Cousin,role,1.0,,
ollama-llama32-1b,Thailand,Family Doctor,role,0.9999999999999998,1.0,2.220446049250313e-16
ollama-llama32-1b,Thailand,Grandmother,role,1.0,,
ollama-llama32-1b,Thailand,Mother,role,0.9999999999999998,,
ollama-llama32-1b,Thailand,Nanny,direct_marker,0.911188669681059,,
ollama-llama32-1b,Thailand,Nanny,domain,1.0,,
ollama-llama32-1b,Thailand,Nanny,role,0.9795193359563686,1.0,0.020480664043631358
ollama-llama32-1b,Thailand,Older Brother,role,0.9999999999999998,,
ollama-llama32-1b,Thailand,Older Sister,role,1.0,1.0,0.0
ollama-llama32-1b,Thailand,Teacher,direct_marker,,0.8647869792568114,
ollama-llama32-1b,Thailand,Teacher,role,,0.956595302472796,
ollama-llama32-1b,Thailand,Uncle,role,0.9999999999999998,,
ollama-llama32-1b,Turkey,Cousin,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,Turkey,Family Doctor,role,1.0,,
ollama-llama32-1b,Turkey,Father,role,1.0000000000000002,0.9999999999999998,-4.440892098500626e-16
ollama-llama32-1b,Turkey,Mother,role,1.0,,
ollama-llama32-1b,Turkey,Nanny,role,1.0,1.0,0.0
ollama-llama32-1b,Turkey,Older Brother,role,1.0,,
ollama-llama32-1b,Turkey,Older Sister,role,,1.0,
ollama-llama32-1b,Turkey,Teacher,role,,0.9999999999999998,
ollama-llama32-1b,United Arab Emirates,Cousin,direct_marker,0.9357849740192015,,
ollama-llama32-1b,United Arab Emirates,Cousin,domain,1.0,,
ollama-llama32-1b,United Arab Emirates,Cousin,role,0.9877523917548534,1.0,0.01224760824514659
ollama-llama32-1b,United Arab Emirates,Family Doctor,role,1.0000000000000002,0.9999999999999998,-4.440892098500626e-16
ollama-llama32-1b,United Arab Emirates,Father,role,,1.0,
ollama-llama32-1b,United Arab Emirates,Grandfather,role,,1.0,
ollama-llama32-1b,United Arab Emirates,Grandmother,role,1.0,1.0,0.0
ollama-llama32-1b,United Arab Emirates,Mother,role,1.0,,
ollama-llama32-1b,United Arab Emirates,Nanny,role,1.0,1.0,0.0
ollama-llama32-1b,United Arab Emirates,Older Sister,direct_marker,0.9232196723355077,0.8359889967247164,-0.08723067561079134
ollama-llama32-1b,United Arab Emirates,Older Sister,domain,0.9609640474436812,0.9999999999999998,0.03903595255631853
ollama-llama32-1b,United Arab Emirates,Older Sister,role,0.9813826321169241,0.9567187204661596,-0.024663911650764536
ollama-llama32-1b,United Arab Emirates,Uncle,role,,0.9999999999999998,
ollama-llama32-1b,United States,Family Doctor,role,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-1b,United States,Grandfather,role,1.0,,
ollama-llama32-1b,United States,Grandmother,role,,1.0,
ollama-llama32-1b,United States,Mother,role,1.0000000000000002,,
ollama-llama32-1b,United States,Nanny,role,,1.0,
ollama-llama32-1b,United States,Older Brother,direct_marker,,0.9414280318460245,
ollama-llama32-1b,United States,Older Brother,domain,,0.946394630357186,
ollama-llama32-1b,United States,Older Brother,role,1.0,0.9849357563894758,-0.015064243610524164
ollama-llama32-1b,United States,Teacher,role,1.0,1.0,0.0
ollama-llama32-1b,United States,Uncle,role,1.0,,
ollama-llama32-1b,Vietnam,Cousin,role,1.0,,
ollama-llama32-1b,Vietnam,Family Doctor,role,0.9999999999999998,,
ollama-llama32-1b,Vietnam,Father,role,1.0,,
ollama-llama32-1b,Vietnam,Grandmother,direct_marker,0.9271429359936232,,
ollama-llama32-1b,Vietnam,Grandmother,domain,0.8112781244591328,,
ollama-llama32-1b,Vietnam,Grandmother,role,0.9443259262115674,,
ollama-llama32-1b,Vietnam,Mother,role,1.0,,
ollama-llama32-1b,Vietnam,Older Brother,role,1.0,,
ollama-llama32-1b,Vietnam,Older Sister,role,1.0000000000000002,,
ollama-llama32-1b,Vietnam,Teacher,role,,0.9999999999999998,
ollama-llama32-3b,Argentina,Aunt,direct_marker,0.9182958340544894,0.7842757758707254,-0.13402005818376406
ollama-llama32-3b,Argentina,Aunt,role,0.9751767440930257,0.9739940611200375,-0.0011826829729881805
ollama-llama32-3b,Argentina,Cousin,direct_marker,0.75,0.8634574724800428,0.11345747248004279
ollama-llama32-3b,Argentina,Cousin,domain,1.0,0.9999999999999998,-2.220446049250313e-16
ollama-llama32-3b,Argentina,Cousin,role,0.9596405609222521,0.963698336942612,0.004057776020359838
ollama-llama32-3b,Argentina,Family Doctor,direct_marker,0.7842757758707254,0.9751060324573735,0.1908302565866481
ollama-llama32-3b,Argentina,Family Doctor,domain,0.9182958340544894,,
ollama-llama32-3b,Argentina,Family Doctor,role,0.9639384467339628,0.9698238088330497,0.005885362099086966
ollama-llama32-3b,Argentina,Father,direct_marker,0.8868595071429147,0.881353453268883,-0.005506053874031691
ollama-llama32-3b,Argentina,Father,domain,,1.0,
ollama-llama32-3b,Argentina,Father,role,0.9700449806689345,0.9674806887828937,-0.0025642918860407926
ollama-llama32-3b,Argentina,Grandfather,direct_marker,0.81734542214651,0.9056390622295665,0.08829364008305651
ollama-llama32-3b,Argentina,Grandfather,role,0.9725881732291829,0.9288973594706847,-0.04369081375849815
ollama-llama32-3b,Argentina,Grandmother,direct_marker,0.8962406251802889,0.8288713632524446,-0.06736926192784431
ollama-llama32-3b,Argentina,Grandmother,role,0.9790481237495696,0.9755937888228713,-0.0034543349266983325
ollama-llama32-3b,Argentina,Mother,direct_marker,0.9528195311147832,0.914100892018565,-0.0387186390962182
ollama-llama32-3b,Argentina,Mother,role,0.9672653730258443,0.9699160012256487,0.002650628199804439
ollama-llama32-3b,Argentina,Nanny,direct_marker,0.9259640358613577,0.8508642289005679,-0.07509980696078977
ollama-llama32-3b,Argentina,Nanny,domain,0.9182958340544894,,
ollama-llama32-3b,Argentina,Nanny,role,0.9751767440930257,0.9758694824165922,0.000692738323566533
ollama-llama32-3b,Argentina,Older Brother,direct_marker,0.8783471047618534,0.7766490138119515,-0.1016980909499019
ollama-llama32-3b,Argentina,Older Brother,domain,1.0,,
ollama-llama32-3b,Argentina,Older Brother,role,0.9766987456069964,0.9829721824114463,0.006273436804449917
ollama-llama32-3b,Argentina,Older Sister,direct_marker,0.7442626474488743,0.8175195311866702,0.07325688373779593
ollama-llama32-3b,Argentina,Older Sister,domain,1.0,,
ollama-llama32-3b,Argentina,Older Sister,role,0.9807239409418418,0.9788379141596312,-0.0018860267822106147
ollama-llama32-3b,Argentina,Teacher,direct_marker,0.9212592156854387,0.9910760598382222,0.06981684415278355
ollama-llama32-3b,Argentina,Teacher,role,0.9774795888896628,0.9778249618218754,0.00034537293221259535
ollama-llama32-3b,Argentina,Uncle,direct_marker,0.9602297178607612,0.946394630357186,-0.013835087503575205
ollama-llama32-3b,Argentina,Uncle,domain,,1.0,
ollama-llama32-3b,Argentina,Uncle,role,0.9806565663308993,0.9447608804251251,-0.03589568590577419
ollama-llama32-3b,Australia,Aunt,direct_marker,0.9206198357143047,0.817581733764401,-0.1030381019499037
ollama-llama32-3b,Australia,Aunt,role,0.9135410174202634,0.9638471355518835,0.050306118131620114
ollama-llama32-3b,Australia,Cousin,direct_marker,0.8699155297736259,0.9709505944546688,0.10103506468104295
ollama-llama32-3b,Australia,Cousin,role,0.9763003097789544,0.9938795051295153,0.01757919535056085
ollama-llama32-3b,Australia,Family Doctor,direct_marker,0.9211854965885543,0.7725068857142601,-0.14867861087429424
ollama-llama32-3b,Australia,Family Doctor,role,0.9423494451524698,0.9763003097789544,0.03395086462648467
ollama-llama32-3b,Australia,Father,direct_marker,0.8868595071429147,0.9206198357143047,0.03376032857139
ollama-llama32-3b,Australia,Father,role,0.9444092794272004,0.9837273962594129,0.039318116832212424
ollama-llama32-3b,Australia,Father,trait,1.0,,
ollama-llama32-3b,Australia,Grandfather,direct_marker,0.875,0.8112781244591328,-0.06372187554086717
ollama-llama32-3b,Australia,Grandfather,role,0.9546691837369874,1.0,0.04533081626301261
